x	-40	-39	-38	-37	-36	-35	-34	-33	-32	-31	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5.040004960000e+02	0.000000000000e+00	1.482196937524e-323	6.689648844690e-321	3.380248929152e-318	1.708374918509e-315	8.634153723855e-313	4.363737238481e-310	2.205462312315e-307	1.114661322978e-304	5.633631988986e-302	2.847319971074e-299	1.439084653831e-296	7.273420315886e-294	3.676150751973e-291	1.858019350500e-288	9.390948391417e-286	4.746472672918e-283	2.399025334386e-280	1.212553782917e-277	6.128716373358e-275	3.097707310516e-272	1.565718170073e-269	7.913874611645e-267	4.000065564600e-264	2.021843030122e-261	1.021951181671e-258	5.165534467632e-256	2.610975431240e-253	1.319753200054e-250	6.670910109334e-248	3.371940394729e-245	1.704422013101e-242	8.615427549176e-240	4.354908139139e-237	2.201322314880e-234	1.112732458525e-231	5.624713031604e-229	2.843233226933e-226	1.437232779749e-223	7.265144622455e-221	3.672518109180e-218	1.856462452382e-215	9.384495830270e-213	4.743930123683e-210	2.398104992294e-207	1.212273705116e-204	6.128240062366e-202	3.097943242989e-199	1.566079328670e-196	7.916927739810e-194	4.002231804865e-191	2.023254156713e-188	1.022824916011e-185	5.170765259921e-183	2.614032737649e-180	1.321508344130e-177	6.680846527315e-175	3.377503361901e-172	1.707508227150e-169	8.632419776262e-167	4.364203964460e-164	2.206379844371e-161	1.115471011178e-158	5.639480136596e-156	2.851166908675e-153	1.441481295581e-150	7.287829296616e-148	3.684598694625e-145	1.862880643422e-142	9.418521033172e-140	4.761932678404e-137	2.407612891074e-134	1.217286904894e-131	6.154632609442e-129	3.111818243507e-126	1.573364074221e-123	7.955127895011e-121	4.022240600391e-118	2.033723371346e-115	1.028297265632e-112	5.199342923706e-110
5.050004950000e+02	0.000000000000e+00	4.940656458412e-324	2.282583283787e-321	1.156968344836e-318	5.858877263582e-316	2.966945717834e-313	1.502474188181e-310	7.608633489830e-308	3.853084586378e-305	1.951248867010e-302	9.881412630901e-300	5.004119416429e-297	2.534186435789e-294	1.283369561473e-291	6.499309088392e-289	3.291432403916e-286	1.666882513811e-283	8.441650172166e-281	4.275156614524e-278	2.165105357468e-275	1.096499343665e-272	5.553158406808e-270	2.812380653548e-267	1.424329613307e-264	7.213553835181e-262	3.653342854114e-259	1.850265174377e-256	9.370870077471e-254	4.746005819698e-251	2.403693190866e-248	1.217396997353e-245	6.165777589326e-243	3.122812639559e-240	1.581635690489e-237	8.010681198087e-235	4.057279379638e-232	2.054957584081e-229	1.040814426337e-226	5.271646093346e-224	2.670064190361e-221	1.352382928341e-218	6.849836247083e-216	3.469470831121e-213	1.757311874565e-210	8.900963263573e-208	4.508455065114e-205	2.283605417092e-202	1.156689986736e-199	5.858891967489e-197	2.967676906956e-194	1.503212463106e-191	7.614243344410e-189	3.856876932546e-186	1.953653165833e-183	9.896048504872e-181	5.012782271837e-178	2.539209622651e-175	1.286236907021e-172	6.515475076337e-170	3.300455858568e-167	1.671877683436e-164	8.469110807026e-162	4.290163887061e-159	2.173265147593e-156	1.100916355801e-153	5.576975285402e-151	2.825178645135e-148	1.431185476142e-145	7.250179314309e-143	3.672860293528e-140	1.860642411536e-137	9.425931521170e-135	4.775166442136e-132	2.419110066473e-129	1.225534768705e-126	6.208669618554e-124	3.145389130228e-121	1.593503944382e-118	8.072998026294e-116	4.089964180716e-113	2.072082915908e-110
5.060004940000e+02	0.000000000000e+00	0.000000000000e+00	7.806237204292e-322	3.960529030193e-319	2.009582024675e-316	1.019665816154e-313	5.173830400876e-311	2.625238315431e-308	1.332071405070e-305	6.759094382507e-303	3.429665448213e-300	1.740272493721e-297	8.830494254075e-295	4.480794594294e-292	2.273669492939e-289	1.153723974919e-286	5.854351482265e-284	2.970694344307e-281	1.507437988224e-278	7.649327582300e-276	3.881587597015e-273	1.969689903620e-270	9.995135146815e-268	5.072030262350e-265	2.573815215221e-262	1.306096492139e-259	6.627893823407e-257	3.363397611918e-254	1.706802534002e-251	8.661453020895e-249	4.395422694999e-246	2.230555144927e-243	1.131951236957e-240	5.744403222041e-238	2.915174592654e-235	1.479403654167e-232	7.507775493377e-230	3.810117337651e-227	1.933605694443e-224	9.812959005604e-222	4.980059880792e-219	2.527386532429e-216	1.282659260207e-213	6.509587613198e-211	3.303681748136e-208	1.676661890459e-205	8.509329763623e-203	4.318647900375e-200	2.191809640950e-197	1.112398695660e-194	5.645738024322e-192	2.865389046442e-189	1.454283593387e-186	7.381034873509e-184	3.746175031262e-181	1.901347676079e-178	9.650230525700e-176	4.897974557547e-173	2.485982458380e-170	1.261776120000e-167	6.404264611214e-165	3.250565808023e-162	1.649876360493e-159	8.374262892889e-157	4.250544289485e-154	2.157472540791e-151	1.095087433970e-148	5.558468040025e-146	2.821397263008e-143	1.432109384059e-140	7.269272912582e-138	3.689849077496e-135	1.872962530599e-132	9.507195939884e-130	4.825904031904e-127	2.449671283126e-124	1.243482982828e-121	6.312113494063e-119	3.204148838470e-116	1.626497898309e-113	8.256524727078e-111
5.070004930000e+02	0.000000000000e+00	0.000000000000e+00	2.667954487543e-322	1.355963165011e-319	6.893773054401e-317	3.504808750439e-314	1.781861211789e-311	9.059112083321e-309	4.605742030663e-306	2.341616724126e-303	1.190513287247e-300	6.052780497061e-298	3.077356798012e-295	1.564598967063e-292	7.954822488266e-290	4.044456994840e-287	2.056327269460e-284	1.045506025816e-281	5.315732848933e-279	2.702726268115e-276	1.374178966634e-273	6.986937495933e-271	3.552489108759e-268	1.806263045277e-265	9.183994007177e-263	4.669652348849e-260	2.374323426517e-257	1.207251035064e-254	6.138435328135e-252	3.121189817282e-249	1.587029814866e-246	8.069607416352e-244	4.103194976030e-241	2.086384449423e-238	1.060886602084e-235	5.394436021013e-233	2.742998640204e-230	1.394786101860e-227	7.092381904991e-225	3.606443290285e-222	1.833870245426e-219	9.325252773777e-217	4.741930050406e-214	2.411305326552e-211	1.226173170881e-208	6.235251347564e-206	3.170725768360e-203	1.612374685977e-200	8.199282354134e-198	4.169541545292e-195	2.120329576166e-192	1.078253930608e-189	5.483291723487e-187	2.788459156957e-184	1.418044526074e-181	7.211375377843e-179	3.667321658229e-176	1.865016078198e-173	9.484596164240e-171	4.823450280040e-168	2.453010894831e-165	1.247509518268e-162	6.344406328558e-160	3.226568231915e-157	1.640942905773e-154	8.345432568511e-152	4.244309151201e-149	2.158579035626e-146	1.097821415575e-143	5.583393702569e-141	2.839668397571e-138	1.444241558187e-135	7.345390560224e-133	3.735879025374e-130	1.900087433262e-127	9.664007266478e-125	4.915229529346e-122	2.499961173245e-119	1.271527161641e-116	6.467269359708e-114	3.289419021389e-111
5.080004920000e+02	0.000000000000e+00	0.000000000000e+00	8.893181625142e-323	4.643228939616e-320	2.365199952953e-317	1.204838301527e-314	6.137504939562e-312	3.126490730188e-309	1.592665766870e-306	8.113240738126e-304	4.133008567102e-301	2.105428425472e-298	1.072548403034e-295	5.463809756659e-293	2.783405599798e-290	1.417945997041e-287	7.223458142681e-285	3.679873707583e-282	1.874661929695e-279	9.550262452908e-277	4.865303792177e-274	2.478602809200e-271	1.262717615307e-268	6.432915936622e-266	3.277267248445e-263	1.669622131575e-260	8.506029608764e-258	4.333491595406e-255	2.207757695913e-252	1.124779119165e-249	5.730407172810e-247	2.919484176673e-244	1.487404827003e-241	7.578001264410e-239	3.860847037029e-236	1.967038963747e-233	1.002180120821e-230	5.106003036534e-228	2.601470029067e-225	1.325436932532e-222	6.753078547613e-220	3.440701816795e-217	1.753051942447e-214	8.931924709963e-212	4.550905888973e-209	2.318746103086e-206	1.181438423574e-203	6.019654242429e-201	3.067146882539e-198	1.562788417425e-195	7.962847259979e-193	4.057319323364e-190	2.067343324843e-187	1.053388677940e-184	5.367441501468e-182	2.734945256581e-179	1.393582264350e-176	7.100995687030e-174	3.618333252747e-171	1.843743766254e-168	9.394967118010e-166	4.787322365700e-163	2.439454941687e-160	1.243070212958e-157	6.334338396866e-155	3.227822280097e-152	1.644828921277e-149	8.381748552243e-147	4.271213787482e-144	2.176560734061e-141	1.109157143503e-138	5.652208749193e-136	2.880355806241e-133	1.467833955333e-130	7.480154673569e-128	3.811949121975e-125	1.942613908009e-122	9.899853889943e-120	5.045148819727e-117	2.571118511492e-114	1.310307233818e-111
5.090004910000e+02	0.000000000000e+00	0.000000000000e+00	2.964393875047e-323	1.589903248317e-320	8.115927432418e-318	4.142389713058e-315	2.114296589724e-312	1.079153086194e-309	5.508107478988e-307	2.811408568490e-304	1.434986249543e-301	7.324428442672e-299	3.738539511928e-296	1.908237610836e-293	9.740139524086e-291	4.971645605166e-288	2.537683262083e-285	1.295319616317e-282	6.611785468629e-280	3.374915138678e-277	1.722698443781e-274	8.793423205791e-272	4.488580383468e-269	2.291196651521e-266	1.169548026236e-263	5.970024304724e-261	3.047449316065e-258	1.555604696615e-255	7.940802072059e-253	4.053515862258e-250	2.069196674373e-247	1.056267859142e-244	5.391986121842e-242	2.752490845274e-239	1.405094153324e-236	7.172778263787e-234	3.661607836878e-231	1.869212628793e-228	9.542189735896e-226	4.871243756419e-223	2.486761639026e-220	1.269494865856e-217	6.480824194043e-215	3.308506894385e-212	1.689026133238e-209	8.622698997955e-207	4.402026212154e-204	2.247318226374e-201	1.147305526089e-198	5.857282467976e-196	2.990307384273e-193	1.526645107383e-190	7.794045728623e-188	3.979151014395e-185	2.031517261011e-182	1.037177878885e-179	5.295276208731e-177	2.703501694451e-174	1.380280457808e-171	7.047104449720e-169	3.597963594941e-166	1.836984613883e-163	9.379009625466e-161	4.788628700006e-158	2.444939277166e-155	1.248325185361e-152	6.373678322367e-150	3.254282971555e-147	1.661587675082e-144	8.483869854707e-142	4.331791370629e-139	2.211789927996e-136	1.129335660917e-133	5.766403670838e-131	2.944353063947e-128	1.503410529450e-125	7.676586679587e-123	3.919779249076e-120	2.001510873369e-117	1.022014842888e-114	5.218664406381e-112
5.100004900000e+02	0.000000000000e+00	0.000000000000e+00	9.881312916825e-324	5.444603417171e-321	2.785270375148e-318	1.424395743076e-315	7.284434094177e-313	3.725316320810e-310	1.905165396615e-307	9.743262777399e-305	4.982856218677e-302	2.548323228578e-299	1.303265490424e-296	6.665205006074e-294	3.408759567605e-291	1.743337524026e-288	8.915975055666e-286	4.559933175694e-283	2.332117280629e-280	1.192736691697e-277	6.100157724837e-275	3.119894077991e-272	1.595662154604e-269	8.161018413681e-267	4.173977441823e-264	2.134804811709e-261	1.091864114974e-258	5.584462330264e-256	2.856251864425e-253	1.460878195859e-250	7.471948905514e-248	3.821696274259e-245	1.954703284495e-242	9.997880094663e-240	5.113725617696e-237	2.615588056513e-234	1.337838545648e-231	6.842904961972e-229	3.500094467060e-226	1.790282173835e-223	9.157262878553e-221	4.683951168166e-218	2.395860503622e-215	1.225499672540e-212	6.268554163732e-210	3.206447161101e-207	1.640149077155e-204	8.389674310008e-202	4.291503103149e-199	2.195211259475e-196	1.122912157468e-193	5.744044924487e-191	2.938275161942e-188	1.503037105834e-185	7.688640469450e-183	3.933073181290e-180	2.011949773777e-177	1.029212107277e-174	5.264962627585e-172	2.693322532460e-169	1.377793438508e-166	7.048270234068e-164	3.605650926565e-161	1.844537632228e-158	9.436133591826e-156	4.827289802517e-153	2.469536248975e-150	1.263368928362e-147	6.463202186435e-145	3.306496506383e-142	1.691574701204e-139	8.654004027037e-137	4.427369966186e-134	2.265047729326e-131	1.158808666614e-128	5.928556407244e-126	3.033116104446e-123	1.551786546723e-120	7.939219525093e-118	4.061874789039e-115	2.078156059261e-112
5.110004890000e+02	0.000000000000e+00	0.000000000000e+00	4.940656458412e-324	1.867568141280e-321	9.559972620770e-319	4.898551492382e-316	2.510044168128e-313	1.286166600782e-310	6.590453143363e-308	3.377034665136e-305	1.730445643041e-302	8.867120571934e-300	4.543698264158e-297	2.328298068736e-294	1.193080935702e-291	6.113690879686e-289	3.132847798037e-286	1.605378249740e-283	8.226549588949e-281	4.215609168453e-278	2.160256121608e-275	1.107012285815e-272	5.672858328604e-270	2.907058318475e-267	1.489731046388e-264	7.634213825061e-262	3.912218536794e-259	2.004860860438e-256	1.027419304642e-253	5.265184181168e-251	2.698247510616e-248	1.382777748556e-245	7.086395198831e-243	3.631622961085e-240	1.861137866148e-237	9.538031530724e-235	4.888114700997e-232	2.505108022606e-229	1.283849073284e-226	6.579667390392e-224	3.372068371410e-221	1.728189158551e-218	8.857041173821e-216	4.539296416016e-213	2.326435008578e-210	1.192328205753e-207	6.110872640802e-205	3.131938162405e-202	1.605187119649e-199	8.226984992837e-197	4.216560202317e-194	2.161117983044e-191	1.107646630493e-188	5.677100416827e-186	2.909742274210e-183	1.491368905422e-180	7.643957559592e-178	3.917906647201e-175	2.008133329880e-172	1.029280297565e-169	5.275667789867e-167	2.704107150606e-164	1.386031306495e-161	7.104358697915e-159	3.641492587672e-156	1.866537412821e-153	9.567460965609e-151	4.904101390097e-148	2.513766503224e-145	1.288526021301e-142	6.604869291879e-140	3.385618729162e-137	1.735460238754e-134	8.895986134817e-132	4.560120808186e-129	2.337552816557e-126	1.198255308339e-123	6.142429033988e-121	3.148718257009e-118	1.614099629035e-115	8.274271476024e-113
5.120004880000e+02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.373446831352e-322	3.281732239371e-319	1.684851993630e-316	8.650123898284e-314	4.441043878825e-311	2.280079433990e-308	1.170623061322e-305	6.010164605956e-303	3.085729544265e-300	1.584278614129e-297	8.134061993529e-295	4.176241662216e-292	2.144203490283e-289	1.100901890120e-286	5.652407788113e-284	2.902155062976e-281	1.490081445820e-278	7.650708865420e-276	3.928218426492e-273	2.016934864379e-270	1.035596129350e-267	5.317301340478e-265	2.730199896468e-262	1.401844832790e-259	7.197932669890e-257	3.695880825834e-254	1.897712817784e-251	9.744181955762e-249	5.003370344483e-246	2.569107607506e-243	1.319180822651e-240	6.773743720476e-238	3.478208410698e-235	1.786013992211e-232	9.170996734434e-230	4.709238173123e-227	2.418172161640e-224	1.241727309019e-221	6.376284866472e-219	3.274248694657e-216	1.681349880288e-213	8.633900188813e-211	4.433619842112e-208	2.276734518248e-205	1.169146283698e-202	6.003822531594e-200	3.083112559793e-197	1.583264469830e-194	8.130553512831e-192	4.175315817195e-189	2.144179455446e-186	1.101122208755e-183	5.654738367325e-181	2.903969977214e-178	1.491332049667e-175	7.658773285118e-173	3.933206246077e-170	2.019932612675e-167	1.037360500193e-164	5.327521478380e-162	2.736046020874e-159	1.405155165845e-156	7.216520989976e-154	3.706245585581e-151	1.903457735921e-148	9.775861155098e-146	5.020761180763e-143	2.578617154458e-140	1.324362717812e-137	6.801893256031e-135	3.493457596749e-132	1.794254111565e-129	9.215422379615e-127	4.733140255644e-124	2.431007772438e-121	1.248608184923e-118	6.413112762995e-116	3.293930682468e-113
5.130004870000e+02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.173888841701e-322	1.126716705341e-319	5.795790712957e-317	2.981387977355e-314	1.533650693666e-311	7.889265723264e-309	4.058344309066e-306	2.087677354258e-303	1.073940112184e-300	5.524575946334e-298	2.841973614857e-295	1.461986465279e-292	7.520883955824e-290	3.868981533580e-287	1.990337234257e-284	1.023903266216e-281	5.267365409119e-279	2.709756290029e-276	1.394020928251e-273	7.171510491726e-271	3.689387521035e-268	1.898017496063e-265	9.764465104378e-263	5.023414581003e-260	2.584353466483e-257	1.329557544392e-254	6.840135563444e-252	3.519043475910e-249	1.810451594146e-246	9.314328996049e-244	4.792019866770e-241	2.465403651841e-238	1.268410586386e-235	6.525804941636e-233	3.357459134095e-230	1.727387640328e-227	8.887330183621e-225	4.572516354429e-222	2.352565226431e-219	1.210404536138e-216	6.227616844938e-214	3.204171175711e-211	1.648587588583e-208	8.482245625430e-206	4.364275664666e-203	2.245515338751e-200	1.155373517460e-197	5.944719026156e-195	3.058741728520e-192	1.573826466366e-189	8.097919443688e-187	4.166703923090e-184	2.143948863976e-181	1.103160761145e-178	5.676306024804e-176	2.920756956805e-173	1.502891649836e-170	7.733259201919e-168	3.979239848290e-165	2.047577421951e-162	1.053618100597e-159	5.421616576603e-157	2.789825730838e-154	1.435582180482e-151	7.387232395081e-149	3.801352949099e-146	1.956128451300e-143	1.006605496283e-140	5.179931170982e-138	2.665578372407e-135	1.371708120815e-132	7.058863140326e-130	3.632541824954e-127	1.869344336467e-124	9.619905873737e-122	4.950569748330e-119	2.547665472099e-116	1.311089946916e-113
5.140004860000e+02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.410984687619e-323	3.868534006937e-320	1.993977801162e-317	1.027707799696e-314	5.296892916860e-312	2.730076993335e-309	1.407118801862e-306	7.252517977585e-304	3.738083917595e-301	1.926688354632e-298	9.930613944463e-296	5.118502671553e-293	2.638225943423e-290	1.359825760992e-287	7.009011544512e-285	3.612705230745e-282	1.862132287328e-279	9.598222009243e-277	4.947357777679e-274	2.550105339787e-271	1.314453437336e-268	6.775394453143e-266	3.492418359459e-263	1.800197897619e-260	9.279328628060e-258	4.783163072189e-255	2.465563287673e-252	1.270923663990e-249	6.551264447623e-247	3.377016298584e-244	1.740778658619e-241	8.973385604007e-239	4.625636448514e-236	2.384454613008e-233	1.229161733468e-230	6.336237079248e-228	3.266301209144e-225	1.683772761727e-222	8.679869027641e-220	4.474508302181e-217	2.306640577276e-214	1.189096251052e-211	6.129944952236e-209	3.160084030433e-206	1.629082917126e-203	8.398278250971e-201	4.329521003138e-198	2.231988606129e-195	1.150658995224e-192	5.932037005954e-190	3.058184110883e-187	1.576616163948e-184	8.128134911206e-182	4.190428393709e-179	2.160372031218e-176	1.113784784903e-173	5.742177832193e-171	2.960428856984e-168	1.526283689743e-165	7.868982002407e-163	4.056995311223e-160	2.091669844717e-157	1.078411353223e-154	5.560047026158e-152	2.866653399568e-149	1.478000658886e-146	7.620382993241e-144	3.928997134397e-141	2.025766466105e-138	1.044479227623e-135	5.385338569938e-133	2.776700276844e-130	1.431686049620e-127	7.381920989175e-125	3.806219352623e-122	1.962551520729e-119	1.011931616010e-116	5.217760247346e-114
5.150004850000e+02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.470328229206e-323	1.328542521667e-320	6.860951285417e-318	3.543036163294e-315	1.829654427067e-312	9.448540089650e-310	4.879356055469e-307	2.519779161182e-304	1.301261636709e-301	6.719995115914e-299	3.470367610388e-296	1.792190645134e-293	9.255398866742e-291	4.779784210023e-288	2.468446198522e-285	1.274797710750e-282	6.583564965267e-280	3.400033732733e-277	1.755931558899e-274	9.068473942763e-272	4.683420035210e-269	2.418768437946e-266	1.249187898504e-263	6.451542228283e-261	3.331974195221e-258	1.720846100873e-255	8.887605344417e-253	4.590181158788e-250	2.370703465758e-247	1.224410361458e-244	6.323814462185e-242	3.266131104124e-239	1.686904463752e-236	8.712639608250e-234	4.499988571464e-231	2.324210605592e-228	1.200444158647e-225	6.200273861281e-223	3.202448961499e-220	1.654078078066e-217	8.543429666549e-215	4.412766568660e-212	2.279250888700e-209	1.177269231495e-206	6.080817179683e-204	3.140874625782e-201	1.622339592103e-198	8.379834745073e-196	4.328442698417e-193	2.235787027433e-190	1.154866390328e-187	5.965345662682e-185	3.081357276904e-182	1.591662854174e-179	8.221720272974e-177	4.246947715689e-174	2.193783392043e-171	1.133217302602e-168	5.853764987116e-166	3.023848386078e-163	1.562022897321e-160	8.068957805434e-158	4.168215543212e-155	2.153205990925e-152	1.112304482931e-149	5.745985211049e-147	2.968301690452e-144	1.533395926562e-141	7.921424959510e-139	4.092183239282e-136	2.114022454444e-133	1.092111284991e-130	5.641920733263e-128	2.914673172863e-125	1.505759308786e-122	7.779005363855e-120	4.018790972777e-117	2.076202022553e-114
